"US30192","","","0000000","00000","","","0","","","","20120824","TCS_DEMO_2ND","","","0003","","US","","","US30192","","","","PRATTVILLE","AUTAUGA","","","","","US30192","","","E","","","","","","","","","","","","","","","","","","","","US30192","","PRATTVILLE","","00000000","","","00000000","","","","","","","","0100108701",""
"US3720","","","0000000","00000","","","0","","","","20120824","TCS_DEMO_2ND","","","0003","","US","","","US3720","","","","BAY MINETTE","BALDWIN","","","","","US","","","E","","","","","","","","","","","","","","","","","","","","US3720","","BAY MINETTE","","00000000","","","00000000","","","","","","","","0100301201",""
"US5580","","","0000000","00000","","","0","","","","20120824","TCS_DEMO_2ND","","","0003","","US","","","US5580","","","","PRATTVILLE","AUTAUGA","","","","","US","","","E","","","","","","","","","","","","","","","","","","","","US5580","","PRATTVILLE","","00000000","","","00000000","","","","","","","","0100108701",""
"UT-SUPPLY","Company","","0000000","00000","","","0","","","","20101005","I807424","","","VEND","","US","","","Utilities Supply","","","","Newtown Square","DELAWARE","","","19073","PA","AWE","","","E","","","","","","1000 South Main Street","","215-821-2395","","","","","","","","","","","","UTILITIES SUPPLY","","NEWTOWN SQUARE","","00000000","","","00000000","","","","","","","","3904561801",""
"V-01","Company","","0000000","00000","","","0","","","","20120229","I070430","","","0001","","US","","","BSI2011-Vendor-01","","","","DOWNERS GROVE","DU PAGE","","","60515","","BSI2011 DE","","","E","","","","","","25 Main Road","","","","","","","","","","","","","","BSI2011-VENDOR-01","","DOWNERS GROVE","","00000000","","","00000000","","","","","X","","","1404307601",""
"V-02","Company","","0000000","00000","","","0","","","","20120229","I070430","","","0001","","US","","","BSI2011-Vendor-02","","","","CHICAGO","COOK","","","60601","IL","BSI2011 DE","","","E","","","","","","2800 South  25th Ave","","","","","","","","","","","","","","BSI2011-VENDOR-02","","CHICAGO","","00000000","","","00000000","","","","","X","","","1403105101",""
"V-03","Company","","0000000","00000","","","0","","","","20120229","I070430","","","0001","","US","","","BSI2011-Vendor-03","","","","NEW YORK","NEW YORK","","","10001","NY","BSI2011 DE","","","E","","","","","","","","","","","","","","","","","","","","BSI2011-VENDOR-03","","NEW YORK","","00000000","","","00000000","","","","","X","","","3306120101",""
"V-04","Company","","0000000","00000","","","0","","","","20120229","I070430","","","0001","","US","","","BSI2011-Vendor-04","","","","NEW YORK","NEW YORK","","","10001","NY","BSI2011 DE","","","E","","","","","","1100 Drexler Boulevard","","","","","","","","","","","","","","BSI2011-VENDOR-04","","NEW YORK","","00000000","","","00000000","","","","","X","","","3306120101",""
"V-05","Company","","0000000","00000","","","0","","","","20120229","I070430","","","0001","","US","","","BSI2011-Vendor-05","","","","CHICAGO","COOK","","","60601","IL","BSI2011 DE","","","E","","","","","","Freight Avenue","","","","","","","","","","","","","","BSI2011-VENDOR-05","","CHICAGO","","00000000","","","00000000","","","","","X","","","1403105101",""
"V3000","Company","","0000000","00000","","","0","","","","20130627","C5180760","","","0007","","US","","","vendor for Plant 3000","","","","MANHATTAN","NEW YORK","","","10017","","30000","","","E","","","","","","","","","","","","","","","","","","","","VENDOR FOR PLANT 3000","","MANHATTAN","","00000000","","","00000000","","","","3000","","","","3306120101",""
"VALENCIA","","","0000000","00000","","","0","","","","20011018","BIRNLEY","","","MNFR","","US","","","Manufacturer Valencia Foundry","Valencia Foundry","","","VALENCIA","LOS ANGELES","","","91355","CA","VALENCIA/8","","","E","","","","","","2300 McBean Parkway","","805-765-4321","","","","","","","","","","","","MANUFACTURER VALENCIA FOU","VALENCIA FOUNDRY","VALENCIA","","00000000","","","00000000","","","","","","","","0503798991",""
"VE1100","Company","","0000000","00000","","TRAD","0","","","","20120302","D022599","","","VEND","CU1100","DE","","","Debitor for plant 1100","Plant Berlin","","","Berlin","","","","13156","11","GERMANY","","","E","","","","","","Rosenthaler Grenzweg 12","","","","","","","","","","","","","","DEBITOR FOR PLANT 1100","PLANT BERLIN","BERLIN","","00000000","","","00000000","","","","1100","","","","",""
"VE1300","","","0000000","00000","","TRAD","0","","","","20120224","D022599","","","VEND","CU1300","DE","","","Vendor for plant 1300","Plant Frankfurt","","","Frankfurt","","","","60596","06","GERMANY","","","E","","","","","","Theodor-Stern-Kai 2","","","","","","","","","","","","","","VENDOR FOR PLANT 1300","PLANT FRANKFURT","FRANKFURT","","00000000","","","00000000","","","","1300","","","","",""
"VE1400","","","0000000","00000","","TRAD","0","","","","20120302","D022599","","","VEND","0000014000","DE","","","Vendor for plant 1400","Plant Stuttgart","","","Stuttgart","","","","70000","08","GERMANY","","","E","","","","","","Haeberle Weg 2","","","","","","","","","","","","","","VENDOR FOR PLANT 1400","PLANT STUTTGART","STUTTGART","","00000000","","","00000000","","","","1400","","","","",""
"VE2200","Company","","0000000","00000","","TRAD","0","","","","20120228","D022599","","","VEND","CU2200","FR","","","Plant Paris","Common Vendor/Debitor Address","Plant 2200","","Paris","","","","75015","75","FRANCE","","","E","","","","","","31 Rue des Erables","","","","","","","","","","","","","","PLANT PARIS","COMMON VENDOR/DEBITOR ADD","PARIS","","00000000","","","00000000","","","","2200","","","","",""
"VE2220","Company","","0000000","00000","","TRAD","0","","","","20120302","D022599","","","VEND","CU2220","FR","","","Plant Distibution Center Nantes","Common Vendor/Debitor Address","","","Nantes","","","","44000","44","FRANCE","","","E","","","","","","31 Rue des Erables","","","","","","","","","","","","","","PLANT DISTIBUTION CENTER","COMMON VENDOR/DEBITOR ADD","NANTES","","00000000","","","00000000","","","","2220","","","","",""
"VE2230","Company","","0000000","00000","","TRAD","0","","","","20120302","D022599","","","VEND","CU2230","FR","","","Plant Distribution Center Tours","Common Vendor/Debitor Address","Plant 2230","","Tours","","","","37000","37","FRANCE","","","E","","","","","","31 Avenue Charles de Gaulle","","","","","","","","","","","","","","PLANT DISTRIBUTION CENTER","COMMON VENDOR/DEBITOR ADD","TOURS","","00000000","","","00000000","","","","2230","","","","",""
"VE2240","Company","","0000000","00000","","TRAD","0","","","","20120302","D022599","","","VEND","CU2240","FR","","","Plant Distribution Center Marseille","Common Vendor/Debitor Address","Plant 2240","","Marseille","","","","13000","13","FRANCE","","","E","","","","","","31 Rue du Vieux Port","","","","","","","","","","","","","","PLANT DISTRIBUTION CENTER","COMMON VENDOR/DEBITOR ADD","MARSEILLE","","00000000","","","00000000","","","","2240","","","","",""
"VE3400","","","0000000","00000","","TRAD","0","","","","20120316","D022599","","","VEND","CU3400","US","","","Plant 3400","Common Vendor/Debitor Address","","","Seattle","KING","","","98131","","US","","","E","","","","","","3101 Broadway","","","","","","","","","","","","","","PLANT 3400","COMMON VENDOR/DEBITOR ADD","SEATTLE","","00000000","","","00000000","","","","3400","","","","4803306501",""
"VE3700","","","0000000","00000","","TRAD","0","","","","20120316","D022599","","","VEND","CU3700","US","","","PLant3700","Common Vendor/Debitor Address","","","Orlando","ORANGE","","","32830","FL","US","","","E","","","","","","38 International Drive","","","","","","","","","","","","","","PLANT3700","COMMON VENDOR/DEBITOR ADD","ORLANDO","","00000000","","","00000000","","","","3700","","","","1009511601",""
"VE4510","","","0000000","00000","","TRAD","0","","","","20120216","D022599","","","VEND","CU4510","CA","","","SAP Plant - Eastern Canada","Montreal","","","Montreal","","","","H4L 1H9","QC","EASTCANADA","","","E","","","","","","3900 Rue Ste. Laurent","","514-315-7001","","514-315-7002","","","","","","","","","","SAP PLANT - EASTERN CANAD","MONTREAL","MONTREAL","","00000000","","","00000000","","","","4510","","","","",""
"VE4513","","","0000000","00000","","TRAD","0","","","","20120302","D022599","","","VEND","CU4513","CA","","","Vendor for plant 4513","Plant Winnipeg","","","Winnipeg","","","","R2X 2R9","MB","CANADA","","","E","","","","","","370 Keewatin Street","","","","","","","","","","","","","","VENDOR FOR PLANT 4513","PLANT WINNIPEG","WINNIPEG","","00000000","","","00000000","","","","4513","","","","",""
"VE4520","","","0000000","00000","","TRAD","0","","","","20120302","D022599","","","VEND","CU4520","CA","","","Vendor for plant 4520","Plant Central Canada Toronto","","","Toronto","","","","M2P 2B8","ON","CANADA","","","E","","","","","","4120 Yonge Street","","","","","","","","","","","","","","VENDOR FOR PLANT 4520","PLANT CENTRAL CANADA TORO","TORONTO","","00000000","","","00000000","","","","4520","","","","",""
"VE4530","","","0000000","00000","","TRAD","0","","","","20120302","D022599","","","VEND","CU4530","CA","","","Vendor for plant 4530","Plant Vancouver","","","Key Lake","","","","T2P 3H7","SK","CANADA","","","E","","","","","","","","","","","","","","","","","","","","VENDOR FOR PLANT 4530","PLANT VANCOUVER","KEY LAKE","","00000000","","","00000000","","","","4530","","","","",""
"VEN-00","Company","","0000000","00000","","","0","","","","20031021","WELCH","","","VEND","","US","","","Contra Pak","","","","MEMPHIS","SHELBY","","","38159","TN","PACKAGING","","","D","","","","","","500 Washington Ave","","","","","","","","","","","","","","CONTRA PAK","","MEMPHIS","","00000000","","","00000000","","","","","","","","4315705601",""
"VEN-99","Company","","0000000","00000","","","0","","","","20030305","WELCH","","","VEND","","US","","","Contra Pak","Contra Pack","","","MEMPHIS","SHELBY","","","38101","TN","PACKAGING","","","E","","","","","","500 Washington Ave","","","","","","","","","","","","","","CONTRA PAK","CONTRA PACK","MEMPHIS","","00000000","","","00000000","","","","","","","","4315705601",""
"VEND-97","","","0000000","00000","","TRAD","0","","","","19980227","D023346","","","LIEF","","US","","","American Sports Distributor","","","","PHILADELPHIA","PHILADELPHIA","1000","10003","19103","PA","HELMET","","","E","","","","","","25 West Wilson Street","","","","","","","","","","","PA0000000","","","AMERICAN SPORTS DISTRIBUT","","PHILADELPHIA","","00000000","","","00000000","","","","","X","X","","3910130001",""
"VEND-98","","","0000000","00000","","TRAD","0","","","","19980227","D023346","","","LIEF","","DE","","","Sports Distributors","","","","Hockenheim","","7900","61962","61961","","HELMET","","","D","","","","","","Bahnhofstraße 99","","06225-1234586","","","","","","","","","DE329992886","","","SPORTS DISTRIBUTORS","","HOCKENHEIM","","00000000","","","00000000","","","","","X","X","","",""
"VEND-99","","","0000000","00000","","","0","","","","19980227","D023346","","","LIEF","","DE","","","Paper Suplies","","","","Berlin","","9500","12001","10003","11","PAPER","","","D","","","","","","Jakobalee  45","","011-5467215","","","","","","","","","DE456781537","","","PAPER SUPLIES","","BERLIN","","00000000","","","00000000","","","","","X","X","","",""
"VEND2820","","","0000000","00000","","","0","","","","20111020","I037538","","","0001","","CN","","","China Company code 2820","","","","","","","","","","2820","","","E","","","","","","","","","","","","","","","001000","","","","","CHINA COMPANY CODE 2820","","","","00000000","","","00000000","","","","2820","X","","","",""
"VENDOR","Company","","0000000","00000","","","0","","","","20020726","MONTGOMERY","","","CPDL","","CA","","","Typical Vendor","","","","Montreal","","","","J7B 1P7","","RICHARD","","","E","","","","","","1 principal","","514-350-7433","","","","","X","","","","","","","TYPICAL VENDOR","","MONTREAL","","00000000","","","00000000","","","","","","","","",""
"VENDOR01","Mr.","","0000000","00000","","","0","","","","20071203","I017165","","","VEND","","GB","","","Vendor 01 GB","","","","London","","","","","","VENDOR01","","","E","","","","","","43 Manchester Street","","","","","","","","","","","","","","VENDOR 01 GB","","LONDON","","00000000","","","00000000","","","","","","","","",""
"VENDOR02","Mr.","","0000000","00000","","","0","","","","20071203","I017165","","","VEND","","DE","","","Vendor 02 AG","","","","Heidelberg","","","","","","VENDOR02","","","E","","","","","","Dresdner Platz 3","","","","","","","","","","","","","","VENDOR 02 AG","","HEIDELBERG","","00000000","","","00000000","","","","","","","","",""
"VENDOR03","Mr.","","0000000","00000","","","0","","","","20071213","I017165","","","VEND","","DE","","","Vendor 03 AG","","","","BERLIN","","","","12587","","VENDOR03","","","E","","","","","","Wissler 1 29160","","","","","","","","","","","","","","VENDOR 03 AG","","BERLIN","","00000000","","","00000000","","","","","","","","",""
"VENDOR04","Mr.","","0000000","00000","","","0","","","","20080401","I017165","","","VEND","","US","","","VENDOR04","","","","Chicago","COOK","","","","","VENDOR04","","","E","","","","","","Park Avenue West","","","","","","","","","","","","","","VENDOR04","","CHICAGO","","00000000","","","00000000","","","","","","","","1403105101",""
"VENDOR1","Company","","0000000","00000","","","0","","","","20130705","I064755","","","0001","","IN","","","Vendor1","","","","","","","","","","VENDOR","","","E","","","","","","","","","","","","","","","","","","","","VENDOR1","","","","00000000","","","00000000","","","","","X","","","",""
"VENDOR2","Company","","0000000","00000","","","0","","","","20130705","I064755","","","0001","","IN","","","Vendor2","","","","","","","","","","VENDOR","","","E","","","","","","","","","","","","","","","","","","","","VENDOR2","","","","00000000","","","00000000","","","","","X","","","",""
"VENDORA","","","0000000","00000","","","0","","","","20130205","I829351","","","0001","","US","","","Life Sciences Supplier","","","","Newtown Square","DELAWARE","","","19073","PA","PHARMA","","","E","","","","","","3999 West Chester Pike","","","","","","","","","","","","","","LIFE SCIENCES SUPPLIER","","NEWTOWN SQUARE","","00000000","","","00000000","","","","","X","","","3904561801",""
"VEN_001","","","0000000","00000","","TRAD","0","","","","20121109","I807941","","","0001","","US","","","SUPPLIER A","","","","Palo Alto","SANTA CLARA","","","","CA","SUPPLIER A","","","E","","","","","","","","","","","","","","","","","","","","SUPPLIER A","","PALO ALTO","","00000000","","","00000000","","","","","X","","","0508525201",""
